User_Id,User_Favorites_Anime
WaruiBui,"31964, 33206, 32686, 28171, 21, 2001"
prihu,
Desslok,"1412, 1650, 12029"
Abe_Resp,"7785, 30, 32182"
monomii,"199, 2236, 530, 18229, 30, 8795"
hikikomori_guy,"1535, 5114, 2025, 7674, 21"
Neiman,"1535, 26055, 20899, 11061"
Rokiebottom,"23283, 19815, 13125, 4181, 9989, 34599"
GusN,"21, 23755, 2966, 5341"
White_Wolf12,"23273, 164, 23281, 1535, 249"
Donka,
all_marbles_lost,"4224, 25013, 853"
TheForgottenOne,"13601, 9253, 10793, 1559, 31798, 31163, 22199, 20787, 6547, 357"
Grant_Dong,
Xaeveax,"16067, 457, 35838, 13125, 33352, 17549, 7724, 28223, 17909, 19"
iShiney,"10087, 9756, 16498, 16049, 226"
XerxesIII,"5682, 4224, 877, 1575, 1535, 10937, 28623"
misaka77,37965
Mission2k4,
vSword,"17265, 16498, 8861, 11757, 355"
soomyu,"28999, 142, 341, 9989"
cynical77,
Ambord,"5114, 31240, 4181, 431, 28223, 4898, 9756"
Sugoi_Sempai,"18153, 31240, 31174, 2251, 30831"
crowbutts,"13759, 696"
Dr_Kon,
softjinsons,"11771, 918, 14467, 14719, 31174, 33337, 20431, 33392, 11843"
sea-salt,"10800, 877, 13601, 25835, 31043"
DatBoyJoel,23273
tragiclyhipster,"5114, 43, 339, 777"
gayanime,"1, 27989, 32182, 30, 232"
DrewYetti,"5114, 6016, 813, 18679, 2001"
cptlee39,"9756, 22135, 30, 11061, 1, 263, 934, 3002, 19, 33255"
partially,16498
rennygade,"3002, 9253, 25013, 3785, 13601, 19, 5114, 36649, 8129"
KaosStoner,
UnseriousSam,"9253, 32281, 30831, 9756"
KonekoHime,"1, 30, 2001, 227, 18679"
zack_synder,"339, 578"
Ravonies,
lushlif_,"2581, 2966, 25013"
Snowy_Cactus,"27899, 3588, 915, 37520, 2890"
zzxcvb,
KrazyKobun,"13125, 14719, 239, 10278, 440"
AZIZ713,"205, 2025, 1"
Nexidal,"68, 35557, 25939, 21573, 1482"
viperduo,
sebaschin,"5114, 31964, 23289, 23273, 35330"
judarx,
0m0s,"10165, 4087, 5680, 35330, 2236"
DioBrando-sama,"269, 1535, 813, 1575, 205"
411kimpatrick,"223, 71, 81, 30, 339"
LadyBunny,
idontknowwhat,"18679, 22199, 10620, 5114, 22319, 30"
GalaxyBrain,"10087, 9253, 20, 11061, 22135, 14719, 32182, 20583, 2418, 5114"
erudorichi,
Link10103,"33352, 31964, 36456, 33486, 33674, 19815, 33502, 35756, 31240"
Twealat,"652, 12225, 655, 653, 383"
Wjanthony5,
Dixygirl,"10721, 11665, 12883, 9863, 14513, 22789"
xXDarkFireSwordX,
64bitAnthony,"11061, 31240, 36946, 24833, 30654"
starmelt,"32995, 24439, 121, 387, 440"
SoraKiryu,"5680, 9756, 1887, 3588, 2923"
Annath22,
fizzytastic,"11061, 20583, 4081, 457, 9756, 15751, 853, 31646, 33206"
Xedrun,"467, 14719, 30276"
Kuchicu,"226, 2001, 6702, 6746, 9253"
Drewador19,
megi4life,34902
GleemanThom,"11813, 1559, 6, 11757, 28121, 2001, 30694, 813, 223, 15809"
neariver,"5081, 4181, 245, 2025, 861"
XanderFenikkusu,"28851, 4999, 53, 34382, 777, 270, 20785"
SlaineTroyard15,"918, 11061, 7791, 10357, 25835, 6802, 2001, 1887, 7062, 820"
YanSinJurai,"15225, 22789, 3785, 11597, 205, 32949, 31636"
yosushika,"5114, 853"
Aoiki,"6211, 23273, 28223, 20583, 19111"
Trent_Dashworth,"31933, 263, 1535"
Tomm01p,"16067, 18195, 31988, 10721, 35677, 6547, 934, 33489, 7791, 13333"
Mzatt,"20583, 10800"
Dayeemp59,"11061, 31964, 16498, 30276, 32182"
have_a_starfish,"28851, 31646, 4224, 33352, 4181"
baha1219,18755
Abyssal_,"269, 5177, 1535, 2593, 3588"
pepper_onii,"13125, 24833, 18507, 20507, 24765, 392, 10161, 32696, 31964, 481"
Corak,"2605, 9756, 1575, 8915, 10721"
Frozengale,"1575, 2251, 6547, 2236, 2904"
Febh,"31240, 28891, 17895"
necrokill,"34933, 1210, 35120, 34542, 1062, 2251, 18679, 150"
rebornaraku,"2158, 16, 329, 19, 627"
Meeeku,"28171, 889, 1372, 164, 43, 1088, 30276, 180, 182, 90"
SimeraKun,"2034, 1530, 849"
Marian31463,"14277, 133, 7817, 28825"
InfiniteJam,"5114, 1535, 267, 3588, 7817, 1482"
Patito91,"1735, 14345, 21, 9513, 4725"
mapperky,"35839, 12355, 431, 30, 634, 433, 1575, 32, 8861, 4181"
Guesswhoxx,"7674, 19815, 245, 1535, 28851"
WarlordBartuc,"33, 777, 356, 889, 5682"
naomiv,
moondragon84,"19, 820, 239, 11061, 10087, 721, 1089, 467"
Cinefil_original,"790, 820, 267, 27631, 6114, 202, 5682, 269"
quadnia,"6045, 9253, 5081, 2904, 4181"
HungryForQuality,"283, 35180, 3002, 26, 1519, 35838, 2966"
mhrftw,"743, 227"
BiggRed,"379, 10165, 11597, 5042, 8769, 634"
alitasbattlelist,
NiCL,"11111, 2890"
Taraoke,"2605, 149, 2001, 269, 2246"
Fenjir,7785
FifaAnonyme,
ThatGuyInAnime,"23277, 33743, 29093, 7311, 14813, 4224, 5177, 57"
TheRantMan321,"14719, 11741, 33, 392, 9253, 30, 1210, 1575, 9756, 11061"
Mustang_reeves47,"7785, 5114, 2001, 17074, 1210, 10721, 31933, 22135, 26, 35120"
DGH,"15335, 4181, 245, 2904, 17074, 35247"
JupiterInfinity,"34240, 1210, 467, 25835, 801, 7311, 1, 199, 9253, 30"
magiciansmalice,"16592, 9941"
AminDawo,
Suzou,"28851, 35247, 31758, 33049, 11741, 2904, 9253, 2001, 33352, 33255"
soratothamax,"323, 1571, 2246, 326"
ErrorCode707,"6746, 31240, 853, 10721, 28223, 7647, 17549, 160, 11061, 15051"
papaSKROBE,
Masquey,
TCHaos,"44, 401, 43, 268, 160"
generalrommel,"21339, 13601, 4181"
DesuDesu65,
KameKazi,"19, 263"
Justmiff,19
Adiamondia,"6895, 199, 10321, 10408, 1579"
brandonchangsan,
Onslaughter042,"263, 6547, 9919, 28677, 14749"
Violapatra,"16498, 30276, 14227, 11061, 1735, 33486, 31964, 25183, 1519, 889"
8igfan,4224
TeenageSpaceman,"21, 1535, 5114, 31043"
Kurisu666,"6594, 2104, 2605, 3701, 227"
LahDeeDoo,
zel2zel,"853, 27, 20, 2904, 3407"
loweskyoya20,"1604, 10620, 4896, 934, 1535, 5114, 20583, 19, 16498, 28171"
Byuu96,"2001, 9253, 5114, 2904"
Kazunga,
MrParadox97,"11757, 9253, 918, 22297, 28171, 20583, 6213"
NessieFynn,"10721, 3701, 11061, 9756, 14513"
SadisticBlood,
Mimerio,"9756, 53, 12815, 59, 9107"
ZUNNO,35557
charu002,"2104, 32105, 15061, 23135, 3667, 28677, 8676, 2927, 5150, 19117, 21995, 33836, 3349, 62, 31044, 34754, 24405, 20541, 11227, 10155"
AeZ_TRilogY,
GAReviewer,
Dawn,"9756, 10800, 14713, 9253, 853, 16067, 13125, 22265, 22789, 339"
cool-guy,9756
Orkhon,"5114, 777, 12029"
bluechi5,
EChondo,"21, 30276, 22199"
randomi,
Tomu-Kiku,227
caonix,"202, 6702, 8074, 4224, 4654"
ezscarlet,"135, 481, 2904, 19, 12365, 1254, 2476"
shimizutaiga,"1579, 4551, 3457, 853, 22"
AccioAdventure,"2904, 9062, 6547, 4898"
Crohan123,23273
MR-9,"8425, 28621, 9253, 11111, 2904, 1575"
SquallLeonhart82,
abhishek14,"177, 2904, 1535, 16, 4181"
GreatS,"6702, 4722, 2164, 97"
renjikuchiki1,"621, 1519, 889, 237"
jay729,"5114, 9253, 1575, 7674, 4181, 12431, 5681, 12355, 7311, 10162"
TIIC123,"32, 30, 1535, 23273"
Ravenix,"820, 1, 153, 5420, 2559, 44, 33095, 13125, 1029, 239"
AnthemX,"226, 31964, 30276, 4181, 31043, 5114, 9253"
hentailicker69,
power2shred,
jaxon6688,"5114, 1575, 2904, 11757"
iLyddz,"7054, 6702, 853, 12189, 14289, 585, 22265"
BluePink,"1535, 19363, 25835, 10460, 7785, 5114, 30503, 457, 33255, 31043"
dhsteel,"6547, 122"
Kitlan,"24833, 10087, 30654, 11741, 5114, 14075, 14813"
taigamarie,"889, 3342, 9989, 6, 59"
valtoujou,"28675, 18153, 15051, 19111, 7791, 5680, 23273, 2129, 23847, 14813"
eddiec90,"11757, 7674, 6045, 6702, 1735"
JG21,
kc01,"8074, 28851, 4181, 35120, 6746, 1535, 22199, 813, 34902, 31240"
hack13,"3322, 270, 48, 202"
Drahanke,"30, 4181, 486, 5114, 33352, 1, 5680, 6746, 27989"
lovecankill,"25013, 20, 5114, 9253, 10800, 11061, 530, 3731, 38680"
derpmanman,"2167, 10790"
Sayalol,"135, 61, 1535, 4224"
Cher_Ciel,"9926, 5530, 4898"
Alcop,
Roeam,"5781, 290, 11757, 2966, 6747, 31859"
jinneverland,"934, 10620, 5682, 11757, 150, 6702"
joephillingham,"13125, 1575, 31964, 6746, 13759"
goopy81baby,"37991, 1002, 2001, 263, 18679, 33489, 5114, 21, 918, 11061"
Fonbella,"9941, 121, 90, 239, 427"
SupremeZero,"918, 4654, 8086, 11617, 9922"
YoungChigga,"1735, 20, 6702, 857, 34566"
LifelessBreath,"14719, 37171, 2001, 33489, 4224, 269, 20, 861, 34572, 32182"
Patty_chan,"457, 5300, 45, 1827, 861"
Kame-nos,"33502, 1535, 39198, 11111, 37430, 34822, 37999, 28771, 33352, 30"
JoescencE,
steinspass,"13601, 5114, 2904, 9253, 4181"
dlarbthd,"6547, 4181, 2167, 101, 1530"
Kirin34,"1536, 121, 5114, 10075, 1735, 20"
IukaSylvie,"3991, 17291, 872"
SPEEDUHWAGUNN,"11061, 1735, 14719, 21, 45, 31964, 30276, 13601, 9253, 1575"
Hayamin,"3299, 392, 2104, 72, 120"
Shifa_Yoshida_13,"32729, 33023, 23283, 45, 28891, 32935, 20583, 16918, 10165, 18139"
curiousplayfan,
MatthaeusMoeller,10620
xMari-chanx,"4752, 667, 158, 855, 2963"
TeitokuDikovsky,"32093, 34103, 32189, 33028, 16592, 13759, 6594, 30654, 28171"
Kagerouu_,
VampireDementia,"9731, 4722, 907, 530, 249"
SancheRamos,"35180, 23289, 31646, 26055, 37510, 31043, 34902, 31933, 37450"
Toastpingu,"28851, 4181, 23273"
VisualGamerHD,"8676, 2927, 9989, 7791, 11313"
Katyo-,"12115, 33, 5081, 16498, 32615, 28851, 22789, 4181, 35557"
JFresh,
Yaneuwu,
daky-kun,"488, 66, 11769, 1679, 133"
jkantor,"35838, 9756, 32281, 930, 14813, 15225, 16201"
b_squared,"1575, 2001, 2966, 228, 9253"
Maj_,"918, 16498, 10165, 22535, 20507"
Stormcloud23,"32, 30"
KiyoshiAndres,"10357, 10110, 8675, 16762, 13535, 31043"
Nalyubuites,"467, 5114, 777"
AnimeAddicts,
SenpaiSakura,
Softhime,"795, 512, 338, 1698, 1281, 506, 14349, 2034, 47, 232"
MangoWolf13,
TerrorUnit,"38691, 26055, 20899, 29803, 28907, 918, 16498, 22319, 1735"
ThymeTraveler,"14227, 7054, 3927, 2581, 2025, 2904, 1575, 30727, 9253"
afhdihgad,
paperstarxo,"223, 232, 530, 249, 6811"
shoujotitties,"4081, 5114, 31933, 13125, 32182, 820, 1, 585, 440, 877"
Pyrolysis,"918, 16512, 6956, 14345"
Talmhaidh_Mathan,"35120, 32182"
Sleeves_of_Grey,
BoeWing,"37958, 37964, 21603, 39491, 39567, 33377, 37522, 33969, 31592"
Perfect_Irony2k,"7674, 5114, 4181, 9253, 1575"
deathbrand71,"813, 457, 263, 1, 1535"
ShnupDawg,"22319, 6547, 8460, 3588"
RAYMeme,"32827, 25731, 6702, 8277, 8074, 22535, 24703, 18001, 9367, 1575"
cail,"31478, 20583, 1535, 31964"
Inukami-sama,
SeethingSimp,"341, 1210, 407, 4181"
Ysad_Ziwezhan,"31646, 12189, 2104, 35557, 14131, 25835, 21405, 16782, 457, 513"
inessprincess,"7711, 4752, 3457, 633, 104, 106, 1453"
asianJ5429,"11741, 6045, 918, 9253, 2904"
meowzilla,
Pseudonymous,
Momovdeviluke,
Zecomm,"1210, 1535, 2001, 2581, 21"
largestupidity,5114
MissCritical,
TDBanimefan,"21, 11499, 777, 392, 16498, 12445, 30276"
NeverMeltIce,"13125, 27989, 4224, 11981, 23289, 10165, 4725, 9756"
erza74,31240
Mushelox,"1575, 9756, 205"
lamp007,"25159, 8086, 1575"
Predzyyy,"4181, 1735, 16870, 27899, 23273, 32281, 21, 22043, 20, 2904"
SoreyShepherd,
Guitarklutz,"1604, 3927, 5114, 6702, 1575"
149597871,"32686, 855, 21, 934, 16498, 19429, 30276, 18679"
Wing_Shadow,"22535, 226, 22319, 25777, 16498, 31240, 2904, 1535, 9253, 6547"
idealtoy,"27787, 24705, 25731, 19429, 22297, 33988, 38753, 34798, 35905, 35860, 34382"
gummybears,"114, 6547, 4224, 8425, 3702"
LSSJ_Gaming,"121, 34382, 527, 6033, 223, 481, 26055, 20899, 31933"
Razerrey,"777, 16498, 22199, 11617, 2025, 19815, 226, 21, 31339, 29803"
SSbardock84,"223, 28977, 11757, 2904, 1575, 1535, 813, 392, 38524, 36946"
ameribitch,"5060, 4181, 2167, 10165, 4898, 31174, 30, 9941, 22265, 18507"
GONY100,
Cornercircle,"114, 2112, 1210, 263, 205"
avikbellic911,
lessthelonely,"20583, 30831, 20507, 24833, 33"
stupidninja,"1, 31933, 33486, 6746, 889, 28977, 18679, 5114, 11061, 20"
computerman,"1530, 1, 490, 1356, 967"
Deventh,"21, 14719, 4654, 269, 11061, 481, 813"
Asai64,"27741, 90, 13125, 4879, 1575"
TheContractor,"2026, 918, 5341, 2966, 237"
Himura-Kenshin,"5205, 1519, 6746, 36144, 9253, 45, 13601, 226, 5081, 918"
BaDaNImEsUCks,
Caeryx,"5114, 1, 45, 1889, 30"
chei-king,"9253, 4181, 20583, 28851, 39195, 37779, 37521, 37450, 5680, 38619"
ReprovedReaper,1818
Maggot_Brain,"1, 10165, 918, 339, 10521, 2963, 11843, 11739"
diem4eva,"3655, 2926, 3299"
Online,
daniardalan,
breakerkim11,"15809, 9989, 28677, 27787, 9379"
moon_jammer,"1535, 249"
amalthea22,"122, 2167, 2034, 721, 934"
krizcillz,"249, 6702, 2986, 4181, 11757, 25013"
Never2die,"329, 918, 1210, 1698, 22135, 32936"
John_Fishermen,"8425, 11111, 7724, 12467, 28851, 8142, 33502, 31043, 12531, 16592"
LaMakishima,"777, 31240, 10271, 19, 1852, 23273, 33, 9756, 10165, 9253"
Zorizka,
yusuf1993,1668
BonSarciss,"4181, 30484, 11061, 1735, 9253"
Yuusha_Jeiku,
TotallynotYoruko,"32995, 2605, 30346, 32281, 5081, 227, 5114, 37510"
MakiOnaga,"15583, 19769, 16157, 10079, 5678"
ProfoundBaka,
iKnox,"170, 820, 1, 11061, 269, 5114"
AshleyBorden,
SunsetSeeker,
theprocrastinaut,
Darkness_knight,"1482, 1535, 2993, 6030, 3588"
Neverarine,"918, 2001, 11285, 1696, 5034"
CynicalXperiment,"440, 43, 339, 30, 437, 512, 2251, 885, 877, 239"
clipse0625,
fanaticaluk,
worldsend007,"1, 210, 249, 440, 6811"
alderis,"801, 198, 67, 529, 150"
Keichan16,"4181, 9253, 9756, 6547, 33028, 28851, 30654, 12477"
DaRampishDat,
RafiTM1,
ArcFloof,"34561, 437, 47, 6547, 81, 31973, 33206, 3958"
naruchigo,"20, 1735, 269, 68, 1535"
ULTIMATE_GMAN47,"34021, 570, 164, 1454, 16662, 3701, 30, 227, 1, 11061"
sadonion,"22319, 513, 226"
uwucidal,
larryhood,"11771, 20583, 32281"
gundham,"11061, 10271, 8129, 4224, 918"
ShiningE,"23847, 14813, 6594, 27775, 4224, 21105"
lilzebra,"1412, 21881"
barcaman101,"1535, 813, 33, 392, 45"
Clockwin,
Joby05,"20785, 1601"
bruno757,34599
Just_Dan,"27899, 22535, 10162, 28171, 28891, 31043, 30276, 23283, 28497"
emdosis,11757
rinne79,"15, 2112, 2251, 14075, 5300"
bstt,"33255, 813, 30276"
Deepak453,
FeelingAnime,"33352, 36563, 6033, 813, 35507, 31580, 19815, 1535"
FFTHEWINNER,"1887, 2903"
NabilAlMuhammad,"30276, 2001, 6547, 16498, 1575, 9253, 1735, 2904, 11757, 1535"
Ms9222,"18507, 10620, 3457, 4181, 5114"
xantum21,"32281, 813, 21, 5681, 31240"
Callmeale,"13759, 34382, 35849, 9253, 31240"
estta,"20785, 28223, 13601, 16592, 25517, 30205"
Hawk2,"5680, 6547, 11617, 19815"
ZB_Blades,"1535, 4181, 245, 19, 1689, 1575, 1, 30276, 30240, 889"
Kbpoo,"27655, 22729"
DICEX,"9253, 36098, 35180, 4181, 23273, 38329, 32281, 23847, 38993, 14397"
hyeongy,12883
Alphabeta34,"23273, 2001, 32281"
Injenss,"2001, 44, 45, 1575, 5114, 9756, 889, 918, 19703, 11061"
Hanisuave,"11751, 2001, 534, 572"
Animefanx3,"1575, 918, 6702, 21, 4081"
BlackJesusKun,
Niz_45,"9253, 2001, 37430, 35073"
TheRightList,"918, 9969, 32281, 23273, 4181, 28851, 1689, 30654, 9253, 10087"
vampiricneko,"10408, 4081, 790, 6864, 21329"
ilove-asianguys,"6381, 3667"
Crimefridge,"32, 2164, 26, 13125, 10357"
radialglimpse,"2994, 6702, 121, 1482, 1575"
SumAndicus,
YouMustRecover,"11061, 820, 392, 339"
Heliotropic84,"31043, 6, 30, 227, 1, 9253, 43, 235"
PhantomL,"5114, 18507, 11771, 853, 2581, 11061, 18179, 20583, 30276, 2001"
MrSU,"30, 2001, 121, 114, 33486"
eilxir,"21, 5114, 235, 249, 918, 1, 22, 861, 232, 23289"
ThunderPanda,"16498, 1535, 4181, 2167"
Emberred,"1889, 9756, 877, 2001, 437"
DUCK-KING,
Megumins_Ass,"23847, 14813, 10165, 1887, 23273"
EtTuJudas,"5081, 457, 12531"
justahiddenotaku,"22535, 34542, 28851, 32281, 28171, 23273, 11061, 30276"
OmegaPhoenix,"1210, 2926, 8425, 11499, 8675, 2129, 8426, 33836"
_Noil,"32979, 5081, 23847, 885, 440, 237, 30, 339, 165, 20973"
quakeroatmeal,"11597, 9756, 28907, 227, 11285, 18679, 30831, 38000, 10165, 28623, 934, 13125"
Zero_my_Hero,"3457, 3588, 5114, 9919, 5530"
karezuzusan,"19, 5114"
IdleWaiter,"13125, 18679, 6547, 2001, 1889"
Zeroskye,"11433, 18245, 23289, 11061, 35222, 1575, 20031"
SlayerRevanche,"37510, 552, 18679, 33206, 32937, 9253, 2001, 22319, 2265, 32681"
Elisabethkisses2,
Phantom_Evans,
RussianCircles,"22297, 2251, 13601, 5114, 9253"
Yeahwetalkanime,1535
hinotoriii,"2158, 820, 338"
KirosRazer,"272, 22319, 98, 20, 10495, 270, 34566"
TryingMyWorst,
AsianDragon,"28171, 32282, 30276, 16498, 22297, 10087, 11741"
AnimeViewerJ,"2251, 777, 5114, 6114, 11741"
King_Jahard,"918, 15417, 11061, 9253, 199, 457, 28977, 15335, 9969, 5114"
YorouzoyaHouse,"23273, 10087, 43, 30, 918, 29095"
courtykat,
Koutei_,"33089, 2001, 15051, 19111"
Xinsei,"16498, 21, 10620, 12815"
shinigami2513,"1, 136, 21"
izzadorkable,"5835, 249, 853, 120, 7054"
NYanimefan,
Viperslayer,"30, 22535, 2001, 5114, 2025"
CeissaDesiste,"2167, 457, 4081, 226, 1530, 22789, 32828, 57, 14289, 14227"
commander31able,"33, 22147, 12293, 10719, 8841, 889, 71, 31478, 31580, 39071"
Kandaisle_15,"2424, 193, 2134, 2489, 1222"
alqz,"35839, 13125, 2904, 13759"
Perfect__Cell,"21, 813, 6702, 11617, 28851, 11061, 93, 33206, 199, 13663"
aBeats,"4181, 11757, 10087, 6547, 4224"
YukiBook,32188
Nightreon,"17074, 9253, 2001, 18195, 7311, 1210, 10800, 16067, 9289"
KandaSorata,"2904, 18277, 10080, 4224, 18897"
catfish24,"2605, 10087, 10165, 3702, 17074, 14813"
Hirayuki,"4181, 4752, 1889, 877, 9253"
OtakuIriamu,"11061, 33489, 223, 20, 1735, 30276, 19815, 21, 813, 30694, 28851, 6213"
choooco20,"31240, 25013, 5530, 21, 4224, 136"
gillis,
leo22334455,"10507, 5231, 9756, 5356, 2251"
itsAvient,
wittisy,"28735, 9756, 33255, 7785, 23847, 12189, 25835, 35330"
AliceMercy,"853, 721, 5530, 11757, 16498"
MrAndreGoku,"813, 1735, 269, 5114, 530"
florizeta,"269, 7054, 30503, 14713, 11061, 853, 31964, 31646, 4081"
dmonte,"3359, 202, 227, 1, 6"
nuestren22,
Soul_Beats,"22961, 813, 20, 1575, 7724"
baki502,"26, 9996, 3702, 7785, 457, 16664, 877, 19, 5114, 24135"
Revisionary,"13601, 32, 13125, 23273, 23289"
whither,"11061, 33, 13601, 11741, 431, 820, 19, 1535, 1575, 5114"
Blue-Kitsune,3588
Smart_Cookie,
691175002,
SwordkingX0,
Dag4444,"7785, 34537, 1033, 4981, 26, 35180, 820, 440, 35120, 9253"
-blank_,"16782, 23283, 31646, 34240, 32281, 22789, 10165, 9756, 23273"
Kai-kawaii,
Black0Bird,"3088, 1735, 9253, 11061"
darkares,"57, 355, 552, 6547, 205"
Kur0Kishi,"10447, 10588, 6547, 5681, 2001"
iloveanime3003,
DaveDOX,"11757, 5356, 5680, 9253, 356, 28851, 30831, 32949, 16001, 18679"
estrayk,"813, 6033, 223, 1535, 967, 43"
NukeExplodes,
DaBomb1,"4181, 12189, 16, 25835, 6594, 9253, 29787, 5081"
guywholikesanime,
Zephyrius29,"205, 2418, 1212, 5941, 22135, 437"
bunmugen,
TangoBingo,"31933, 14719, 6033, 27989, 9941, 35839, 2265, 21, 721, 33095"
RisingPheonix,"14813, 4224, 33489, 28171, 6, 9989, 30831, 32828, 32686, 35790"
damagegirl,
Blackmoongirl,"35120, 740"
Yurihyuuga,
mamberu,"15315, 7592, 1974, 1606, 33926"
Illuminis,"9253, 32281, 34599, 199, 962, 2001, 1535, 28171, 121, 877"
misha0angel,"9756, 13125, 14941, 6802, 4896, 9314, 1546, 253, 2167"
mpipisfender,"10087, 13601, 5114, 9989, 2001"
Ziroo,"934, 4181, 627, 19, 5114"
Haruharu_chan365,"853, 5114, 1535, 1818, 1482"
Icky-san,
Lazaros742,39533
altShichi,"185, 35247, 2904, 30, 20583, 23847, 31240"
Seneit,
An1m3_07aku,"2025, 4181, 13601, 10793, 10620"
Funnysmily,"13601, 5114, 7647"
dark_red_apple,"20507, 33, 121, 199, 431, 2025, 14075, 877, 150, 384"
no_good_name,"3667, 16742, 12317, 14131, 6802, 16732, 1887, 66, 32828"
NaturalDisaster,"7674, 11771, 245, 15809, 3092"
kotoriko,"23289, 5114, 10165, 30736, 13125, 10721"
Pockysticks,"11757, 6045, 6702, 7054"
Keeyla,"457, 9941, 19703, 32438, 23311"
PengMaeda,"18679, 28977, 6114, 10271, 11061, 15335, 2904, 1535"
StanislavAsimov,"2581, 73, 43, 93, 1358"
zenithtb,"5277, 4063, 4181, 2167, 877, 32494"
gulthaw,
OBENsoccer11,"2904, 889, 2251, 5682, 5114"
PrincessCorgi,"20, 120, 1735, 32995, 431, 32281, 6702, 853"
BornPK,"34599, 268, 19"
HEISENB3RG,"11061, 5081, 37786, 33352, 35180, 28171, 1575, 22535, 10087, 14075"
MNOC,"31043, 14719, 33, 29803, 11061, 263"
AikoArisaka420,"1088, 121, 1, 80, 440"
Blazithae,"21177, 16498, 18507, 2001, 21843, 957, 31704"
jasonvorheas24,"4282, 820, 13601, 11741, 4224, 44, 1088, 4725, 28171"
Thuki,"1535, 1575, 813, 820, 967"
mastergekko,"12189, 457"
Redvines32,"4722, 2025, 2904, 21, 15"
KPCahyadi,"1, 227, 33, 10165, 1210, 7311, 12531"
PerryJervis,10620
TalesOfTetra,"5114, 1535, 28851, 121, 38680, 37999, 9253"
ZeroKamikaze,"9253, 2904, 269, 4192, 9756"
pugmuffin,"9756, 18679, 30503, 1535, 6746"
Naruto81191,"5355, 202, 1535, 3588, 1575"
koichis_pen,"1, 820, 19, 17074, 24701, 30, 467, 37991, 28977, 28735"
Furin1994,"8769, 2001, 1575, 4181, 1210, 543, 15771, 23327, 512, 199"
Yuki457,"2236, 1840, 7311, 5681, 7627"
Vanix6291,"30276, 33674, 1575, 22319, 16498, 10087, 33049, 38524, 2001, 37510"
MRN3,"27775, 14829, 12477, 10793, 34240"
Lifterforlife10,"4181, 2167"
AlliedG,"4975, 9253, 2926, 849, 4181"
Hussain1e,
baseball3b,"2966, 5114, 5205, 10721, 21"
HardyisHere,"6746, 10087, 11887, 4224, 6956"
AuNaturel,"227, 8795, 339, 66, 226"
jollybean,16009
WinterFyre,
kiriska,"1575, 93, 18507, 5114, 23289, 2001, 457, 853"
brSheep,"2199, 387, 12355, 23283"
fable2557,
D4Manager,
Tythoid,"400, 43, 13601, 8426, 24439, 10087, 22319"
CanAKATheIndigo,
Zero0107,"22135, 239, 1210, 12883, 30, 19, 165, 10163, 33337, 18119"
Haibara07,"2213, 4081, 18, 1974, 1293, 263, 245, 5040, 145, 235"
animechap,"8525, 7059, 2167, 9253, 1530"
Kazu-san,"11111, 31240"
That_Bulge,
leonmcnicol,"1088, 1347, 1575, 2001, 2026"
sayas_chevalier,"849, 14741, 9756, 777, 150"
ZerOne01,"4224, 11433, 6098, 256, 14813"
thebenny,33
canyouread,"20583, 14741, 31240, 5341, 14813, 578, 9989, 12445, 23273, 32281"
Sorrow_Grace,"13125, 17074, 14075"
kingck,"6347, 7817, 13659, 97, 8675"
97556989,11061
ipslfn,
Adi,"457, 1033, 1689, 205, 22135, 14719, 2001, 164, 10357, 33095"
sunrise110,"44, 90, 1535, 2034, 121"
sarahgem,"4722, 7054"
assthetic,"11061, 849, 5114, 4081, 5081, 2251, 457, 339, 31646, 33206"
Mojetitak,"66, 308, 567, 3002, 7785"
Adonael,
FarewellToWords,"2251, 269, 6114, 19, 457"
Umbraz,226
LilleFluff,
Silent_Follower,"9989, 9253, 5114, 132, 2904"
shreeveera,"235, 8074"
Spamano99,"243, 10161"
RoneSpeak,"1, 30, 339, 43, 23273, 18679, 6675, 486, 5114, 9253"
Panciexual,"6547, 10620, 15051"
SEBZxELITE,"11061, 5114, 11617, 918, 10620"
Zernan,"572, 4066, 388, 7054, 245, 6772"
HentaiGuru,"4181, 33486, 1210, 5114, 2904, 790, 24415, 33, 30, 13601, 7054, 1535, 5081, 29803, 21"
pure-anime,"11433, 4181, 9253, 5114, 12189, 30276"
MrFalcon-san,27989
JGamGam,"9253, 2966, 20507, 8557, 35839, 30654"
Bishonenking88,"21, 10588, 24415, 23755, 2001"
Nigelicious,"5680, 44, 11741, 1, 777, 6547, 5114"
novie2,"12031, 57, 33, 34599, 11061"
DevWinterCast,"13759, 6547, 19815, 30831, 27775, 33502, 28999, 12189, 32901, 30015"
nela_36,1535
Konis,"30276, 33352, 38691, 10408, 38680, 34134, 37520, 36098"
-InsertName_,
ezorde,"849, 33206, 20709, 24765"
JustinChiu,
erwinmm89,"19, 1818, 2251, 263, 2904"
santetjan,"514, 820, 33, 1827, 272"
potatoalert,"9919, 15809, 18679, 30016, 24439, 28121, 6702, 28171, 37520"
gshiin,"2904, 22135, 11061, 32182, 32681, 5114, 3972, 32, 3784, 2001"
onionsoup,"205, 1210, 2986, 1887, 153"
glisteningsunset,
Takamura-sama,"4181, 2167, 1535, 2476, 6702, 9253, 38524, 18195, 6114, 34126, 28977, 13261, 16498"
animemanga,"853, 235, 21, 269, 1735"
KMSquirrel,"3467, 21085, 578, 2924"
